,data
106647,2
106648,0
106649,0
106650,0
106651,2
106652,2
106653,0
106654,1
106655,0
106656,1
106657,0
106658,1
106659,0
106660,1
106661,0
106662,0
106663,1
106664,0
106665,2
106666,0
106667,0
106668,1
106669,1
106670,1
106671,1
106672,0
106673,1
106674,1
106675,1
106676,0
106677,0
106678,1
106679,0
106680,2
106681,1
106682,1
106683,0
106684,0
106685,2
106686,2
106687,1
106688,0
106689,0
106690,0
106691,0
106692,0
106693,0
106694,0
106695,1
106696,1
106697,1
106698,0
106699,0
106700,0
106701,0
106702,1
106703,1
106704,0
106705,2
106706,0
106707,2
106708,0
106709,0
106710,0
106711,1
106712,0
106713,0
106714,0
106715,0
106716,2
106717,2
106718,0
106719,0
106720,0
106721,1
106722,2
106723,0
106724,1
106725,1
106726,2
106727,0
106728,0
106729,0
106730,2
106731,1
106732,2
106733,2
106734,0
106735,2
106736,0
106737,0
106738,0
106739,1
106740,2
106741,0
106742,1
106743,1
106744,1
106745,2
106746,0
106747,0
106748,2
106749,1
106750,1
106751,0
106752,0
106753,0
106754,0
106755,0
106756,1
106757,1
106758,1
106759,0
106760,2
106761,0
106762,0
106763,2
106764,0
106765,1
106766,2
106767,1
106768,0
106769,3
106770,1
106771,0
106772,0
106773,0
106774,1
106775,0
106776,0
106777,0
106778,0
106779,0
106780,2
106781,1
106782,0
106783,1
106784,0
106785,1
106786,1
106787,2
106788,2
106789,1
106790,0
106791,0
106792,0
106793,2
106794,2
106795,2
106796,1
106797,0
106798,0
106799,1
106800,2
106801,0
106802,0
106803,3
106804,1
106805,2
106806,2
106807,1
106808,2
106809,0
106810,1
106811,0
106812,1
106813,0
106814,0
106815,0
106816,0
106817,0
106818,1
106819,1
106820,2
106821,2
106822,0
106823,0
106824,2
106825,2
106826,0
106827,0
106828,0
106829,0
106830,0
106831,0
106832,0
106833,0
106834,2
106835,1
106836,0
106837,2
106838,2
106839,0
106840,1
106841,3
106842,1
106843,0
106844,3
106845,0
106846,2
106847,0
106848,1
106849,2
106850,0
106851,1
106852,2
106853,0
106854,0
106855,2
106856,0
106857,0
106858,1
106859,2
106860,0
106861,0
106862,1
106863,0
106864,2
106865,1
106866,0
106867,0
106868,1
106869,0
106870,1
106871,1
106872,2
106873,0
106874,0
106875,2
106876,2
106877,2
106878,0
106879,0
106880,0
106881,2
106882,0
106883,0
106884,2
106885,2
106886,1
106887,2
106888,0
106889,0
106890,2
106891,0
106892,0
106893,0
106894,1
106895,0
106896,0
106897,2
106898,1
106899,0
106900,1
106901,2
106902,0
106903,0
106904,0
106905,0
106906,2
106907,3
106908,0
106909,1
106910,0
106911,0
106912,0
106913,0
106914,0
106915,1
106916,0
106917,1
106918,2
106919,0
106920,1
106921,1
106922,2
106923,2
106924,0
106925,0
106926,0
106927,0
106928,1
106929,2
106930,0
106931,2
106932,1
106933,1
106934,2
106935,0
106936,1
106937,0
106938,0
106939,2
106940,0
106941,0
106942,0
106943,2
106944,0
106945,1
106946,2
106947,0
106948,0
106949,2
106950,2
106951,1
106952,2
106953,0
106954,0
106955,1
106956,0
106957,0
106958,1
106959,0
106960,0
106961,0
106962,0
106963,1
106964,2
106965,0
106966,1
106967,0
106968,2
106969,0
106970,0
106971,1
106972,0
106973,0
106974,2
106975,2
106976,1
106977,2
106978,0
106979,0
106980,2
106981,1
106982,1
106983,0
106984,1
106985,2
106986,2
106987,0
106988,0
106989,2
106990,0
106991,1
106992,0
106993,1
106994,0
106995,1
106996,3
106997,0
106998,2
106999,2
107000,1
107001,0
107002,0
107003,0
107004,1
107005,0
107006,1
107007,0
107008,1
107009,0
107010,0
107011,0
107012,1
107013,0
107014,0
107015,0
107016,2
107017,2
107018,1
107019,0
107020,2
107021,0
107022,2
107023,1
107024,0
107025,0
107026,1
107027,0
107028,0
107029,2
107030,2
107031,0
107032,1
107033,0
107034,0
107035,2
107036,0
107037,1
107038,0
107039,0
107040,2
107041,1
107042,0
107043,1
107044,1
107045,0
107046,3
107047,0
107048,0
107049,1
107050,1
107051,1
107052,1
107053,0
107054,0
107055,3
107056,1
107057,0
107058,0
107059,0
107060,1
107061,0
107062,1
107063,0
107064,0
107065,2
107066,1
107067,2
107068,1
107069,1
107070,2
107071,1
107072,0
107073,1
107074,0
107075,3
107076,2
107077,2
107078,0
107079,2
107080,0
107081,0
107082,0
107083,2
107084,3
107085,2
107086,2
107087,0
107088,1
107089,1
107090,0
107091,1
107092,2
107093,2
107094,0
107095,2
107096,1
107097,1
107098,0
107099,3
107100,1
107101,2
107102,0
107103,0
107104,2
107105,3
107106,1
107107,3
107108,1
107109,1
107110,2
107111,0
107112,1
107113,2
107114,1
107115,0
107116,2
107117,0
107118,0
107119,2
107120,0
107121,1
107122,0
107123,2
107124,1
107125,0
107126,0
107127,2
107128,1
107129,0
107130,1
107131,1
107132,0
107133,0
107134,0
107135,0
107136,2
107137,2
107138,0
107139,0
107140,1
107141,1
107142,0
107143,1
107144,0
107145,0
107146,2
107147,0
107148,1
107149,0
107150,3
107151,3
107152,0
107153,0
107154,0
107155,2
107156,0
107157,1
107158,0
107159,0
107160,1
107161,0
107162,2
107163,0
107164,0
107165,1
107166,0
107167,2
107168,1
107169,0
107170,2
107171,0
107172,2
107173,2
107174,2
107175,1
107176,0
107177,1
107178,0
107179,1
107180,0
107181,1
107182,0
107183,0
107184,0
107185,1
107186,0
107187,0
107188,0
107189,1
107190,0
107191,1
107192,1
107193,0
107194,1
107195,0
107196,0
107197,0
107198,1
107199,0
107200,0
107201,0
107202,0
107203,0
107204,2
107205,0
107206,0
107207,2
107208,0
107209,1
107210,1
107211,1
107212,2
107213,1
107214,0
107215,0
107216,0
107217,0
107218,0
107219,2
107220,1
107221,1
107222,1
107223,0
107224,1
107225,0
107226,0
107227,2
107228,1
107229,1
107230,1
107231,1
107232,3
107233,1
107234,2
107235,1
107236,2
107237,0
107238,0
107239,1
107240,0
107241,1
107242,1
107243,1
107244,0
107245,0
107246,1
107247,1
107248,1
107249,0
107250,1
107251,0
107252,0
107253,0
107254,0
107255,0
107256,1
107257,0
107258,0
107259,1
107260,1
107261,0
107262,1
107263,0
107264,0
107265,1
107266,2
107267,2
107268,2
107269,2
107270,2
107271,0
107272,1
107273,0
107274,0
107275,2
107276,0
107277,0
107278,1
107279,0
107280,0
107281,0
107282,1
107283,2
107284,1
107285,0
107286,3
107287,0
107288,2
107289,1
107290,1
107291,0
107292,0
107293,0
107294,1
107295,0
107296,0
107297,0
107298,2
107299,0
107300,0
107301,2
107302,0
107303,1
107304,2
107305,0
107306,0
107307,2
107308,2
107309,1
107310,2
107311,0
107312,2
107313,0
107314,0
107315,2
107316,0
107317,0
107318,0
107319,1
107320,0
107321,0
107322,0
107323,0
107324,2
107325,0
107326,0
107327,2
107328,1
107329,0
107330,1
107331,2
107332,0
107333,1
107334,1
107335,2
107336,0
107337,2
107338,2
107339,2
107340,0
107341,1
107342,0
107343,1
107344,1
107345,1
107346,1
107347,0
107348,0
107349,1
107350,0
107351,0
107352,2
107353,1
107354,1
107355,1
107356,2
107357,2
107358,0
107359,0
107360,0
107361,1
107362,1
107363,0
107364,0
107365,2
107366,1
107367,0
107368,1
107369,0
107370,0
107371,1
107372,0
107373,0
107374,0
107375,0
107376,1
107377,2
107378,1
107379,0
107380,0
107381,1
107382,0
107383,2
107384,0
107385,0
107386,2
107387,2
107388,1
107389,1
107390,0
107391,0
107392,1
107393,0
107394,1
107395,2
107396,0
107397,0
107398,1
107399,2
107400,2
107401,1
107402,1
107403,0
107404,0
107405,0
107406,0
107407,0
107408,0
107409,0
107410,0
107411,0
107412,2
107413,0
107414,0
107415,0
107416,0
107417,0
107418,3
107419,1
107420,1
107421,2
107422,1
107423,1
107424,0
107425,3
107426,0
107427,2
107428,0
107429,2
107430,1
107431,2
107432,0
107433,1
107434,0
107435,0
107436,0
107437,1
107438,0
107439,0
107440,1
107441,0
107442,0
107443,0
107444,1
107445,0
107446,0
107447,0
107448,0
107449,2
107450,2
107451,1
107452,1
107453,1
107454,0
107455,0
107456,0
107457,0
107458,0
107459,0
107460,0
107461,1
107462,0
107463,1
107464,0
107465,0
107466,0
107467,1
107468,2
107469,1
107470,0
107471,0
107472,0
107473,0
107474,2
107475,0
107476,1
107477,0
107478,0
107479,1
107480,2
107481,0
107482,1
107483,0
107484,1
107485,2
107486,0
107487,2
107488,1
107489,3
107490,2
107491,1
107492,1
107493,0
107494,3
107495,0
107496,2
107497,0
107498,0
107499,0
107500,2
107501,1
107502,0
107503,0
107504,1
107505,0
107506,1
107507,0
107508,0
107509,1
107510,1
107511,1
107512,1
107513,1
107514,1
107515,2
107516,0
107517,2
107518,1
107519,1
107520,1
107521,1
107522,0
107523,0
107524,0
107525,0
107526,0
107527,0
107528,1
107529,0
107530,0
107531,0
107532,1
107533,1
107534,2
107535,2
107536,1
107537,0
107538,0
107539,2
107540,1
107541,2
107542,0
107543,0
107544,2
107545,0
107546,1
107547,0
107548,1
107549,1
107550,0
107551,1
107552,0
107553,2
107554,0
107555,3
107556,0
107557,2
107558,0
107559,0
107560,2
107561,0
107562,2
107563,2
107564,2
107565,0
107566,2
107567,0
107568,0
107569,0
107570,1
107571,1
107572,0
107573,0
107574,1
107575,0
107576,0
107577,2
107578,1
107579,1
107580,1
107581,0
107582,0
107583,1
107584,0
107585,0
107586,1
107587,0
107588,0
107589,0
107590,0
107591,1
107592,2
107593,2
107594,0
107595,0
107596,1
107597,1
107598,1
107599,0
107600,2
107601,2
107602,0
107603,2
107604,1
107605,0
107606,1
107607,2
107608,0
107609,0
107610,2
107611,0
107612,0
107613,0
107614,0
107615,0
107616,0
107617,0
107618,1
107619,0
107620,0
107621,0
107622,0
107623,0
107624,0
107625,0
107626,3
107627,1
107628,1
107629,2
107630,0
107631,0
107632,0
107633,2
107634,1
107635,1
107636,0
107637,2
107638,0
107639,0
107640,2
107641,2
107642,1
107643,1
107644,0
107645,0
107646,0
107647,2
107648,0
107649,0
107650,0
107651,1
107652,0
107653,0
107654,0
107655,1
107656,0
107657,1
107658,0
107659,0
107660,1
107661,0
107662,1
107663,0
107664,0
107665,1
107666,1
107667,1
107668,0
107669,1
107670,0
107671,0
107672,2
107673,0
107674,0
107675,1
107676,0
107677,2
107678,1
107679,1
107680,0
107681,2
107682,1
107683,0
107684,1
107685,0
107686,0
107687,1
107688,0
107689,0
107690,1
107691,0
107692,1
107693,1
107694,0
107695,2
107696,0
107697,1
107698,1
107699,2
107700,0
107701,0
107702,2
107703,0
107704,0
107705,0
107706,1
107707,2
107708,0
107709,0
107710,1
107711,0
107712,1
107713,0
107714,1
107715,0
107716,1
107717,0
107718,0
107719,1
107720,2
107721,0
107722,0
107723,1
107724,0
107725,0
107726,0
107727,2
107728,0
107729,1
107730,0
107731,1
107732,0
107733,0
107734,1
107735,1
107736,0
107737,2
107738,0
107739,0
107740,0
107741,1
107742,0
107743,0
107744,1
107745,2
107746,0
107747,2
107748,0
107749,0
107750,2
107751,1
107752,2
107753,1
107754,1
107755,1
107756,3
107757,1
107758,2
107759,2
107760,1
107761,1
107762,0
107763,1
107764,1
107765,0
107766,0
107767,1
107768,0
107769,0
107770,0
107771,1
107772,2
107773,0
107774,1
107775,1
107776,0
107777,0
107778,1
107779,2
107780,1
107781,1
107782,2
107783,0
107784,0
107785,1
107786,1
107787,0
107788,1
107789,2
107790,1
107791,0
107792,2
107793,0
107794,0
107795,1
107796,2
107797,0
107798,0
107799,0
107800,0
107801,2
107802,0
107803,0
107804,1
107805,2
107806,2
107807,3
107808,2
107809,0
107810,2
107811,1
107812,2
107813,1
107814,2
107815,0
107816,2
107817,2
107818,1
107819,0
107820,1
107821,0
107822,0
107823,2
107824,2
107825,0
107826,0
107827,0
107828,0
107829,2
107830,1
107831,1
107832,1
107833,2
107834,1
107835,1
107836,1
107837,1
107838,1
107839,2
107840,1
107841,0
107842,1
107843,0
107844,0
107845,1
107846,2
107847,2
107848,2
107849,0
107850,0
107851,0
107852,1
107853,1
107854,0
107855,2
107856,0
107857,2
107858,1
107859,1
107860,1
107861,0
107862,0
107863,0
107864,0
107865,1
107866,1
107867,0
107868,0
107869,0
107870,0
107871,2
107872,0
107873,1
107874,1
107875,1
107876,1
107877,1
107878,1
107879,1
107880,0
107881,0
107882,0
107883,1
107884,1
107885,0
107886,1
107887,1
107888,2
107889,2
107890,2
107891,0
107892,0
107893,0
107894,1
107895,1
107896,0
107897,1
107898,0
107899,1
107900,0
107901,0
107902,1
107903,0
107904,1
107905,2
107906,2
107907,0
107908,2
107909,1
107910,0
107911,1
107912,1
107913,2
107914,0
107915,0
107916,1
107917,0
107918,1
107919,0
107920,1
107921,0
107922,0
107923,2
107924,0
107925,2
107926,1
107927,2
107928,0
107929,2
107930,0
107931,2
107932,0
107933,2
107934,1
107935,1
107936,1
107937,0
107938,1
107939,0
107940,2
107941,0
107942,2
107943,3
107944,1
107945,0
107946,1
107947,1
107948,2
107949,0
107950,0
107951,2
107952,1
107953,0
107954,0
107955,1
107956,0
107957,0
107958,2
107959,0
107960,0
107961,0
107962,2
107963,2
107964,0
107965,0
107966,1
107967,1
107968,0
107969,0
107970,0
107971,2
107972,0
107973,2
107974,0
107975,0
107976,0
107977,0
107978,1
107979,2
107980,0
107981,3
107982,2
107983,1
107984,2
107985,0
107986,2
107987,0
107988,2
107989,2
107990,0
107991,1
107992,1
107993,2
107994,0
107995,1
107996,2
107997,0
107998,1
107999,1
108000,0
108001,0
108002,2
108003,0
108004,1
108005,0
108006,0
108007,0
108008,0
108009,0
108010,0
108011,0
108012,0
108013,0
108014,2
108015,2
108016,0
108017,0
108018,0
108019,1
108020,0
108021,0
108022,2
108023,1
108024,1
108025,0
108026,0
108027,0
108028,0
108029,0
108030,2
108031,0
108032,1
108033,1
108034,1
108035,0
108036,0
108037,1
108038,0
108039,1
108040,1
108041,2
108042,0
108043,2
108044,0
108045,0
108046,0
108047,0
108048,2
108049,0
108050,1
108051,1
108052,0
108053,1
108054,1
108055,3
108056,1
108057,2
108058,2
108059,0
108060,2
108061,2
108062,0
108063,1
108064,2
108065,0
108066,2
108067,1
108068,0
108069,0
108070,0
108071,0
108072,0
108073,0
108074,2
108075,0
108076,0
108077,0
108078,0
108079,2
108080,0
108081,2
108082,0
108083,1
108084,0
108085,0
108086,1
108087,1
108088,1
108089,0
108090,0
108091,2
108092,0
108093,0
108094,2
108095,0
108096,0
108097,3
108098,0
108099,2
108100,0
108101,0
108102,0
108103,1
108104,0
108105,0
108106,1
108107,0
108108,0
108109,0
108110,2
108111,2
108112,0
108113,0
108114,0
108115,1
108116,2
108117,1
108118,1
108119,2
108120,0
108121,0
108122,0
108123,0
108124,1
108125,1
108126,0
108127,0
108128,1
108129,0
108130,0
108131,0
108132,0
108133,1
108134,3
108135,1
108136,1
108137,1
108138,0
108139,2
108140,0
108141,2
108142,0
108143,0
108144,0
108145,1
108146,2
108147,0
108148,0
108149,1
108150,1
108151,0
108152,1
108153,0
108154,0
108155,0
108156,2
108157,0
108158,0
108159,0
108160,0
108161,2
108162,0
108163,0
108164,0
108165,0
108166,1
108167,0
108168,0
108169,2
108170,0
108171,1
108172,0
108173,1
108174,2
108175,1
108176,0
108177,0
108178,0
108179,2
108180,0
108181,0
108182,1
108183,0
108184,2
108185,0
108186,1
108187,2
108188,1
108189,0
108190,0
108191,2
108192,1
108193,0
108194,0
108195,2
108196,0
108197,1
108198,2
108199,1
108200,0
108201,0
108202,0
108203,2
108204,0
108205,0
108206,2
108207,0
108208,0
108209,2
108210,0
108211,2
108212,1
108213,0
108214,0
108215,1
108216,0
108217,0
108218,0
108219,0
108220,1
108221,0
108222,0
108223,0
108224,0
108225,1
108226,1
108227,0
108228,1
108229,1
108230,0
108231,1
108232,0
108233,0
108234,0
108235,2
108236,1
108237,1
108238,1
108239,0
108240,2
108241,1
108242,1
108243,3
108244,2
108245,0
108246,0
108247,1
108248,1
108249,2
108250,0
108251,2
108252,1
108253,0
108254,1
108255,2
108256,0
108257,2
108258,3
108259,0
108260,0
108261,0
108262,0
108263,1
108264,0
108265,2
108266,0
108267,0
108268,2
108269,1
108270,0
108271,1
108272,0
108273,0
108274,1
108275,1
108276,1
108277,0
108278,0
108279,0
108280,0
108281,0
108282,0
108283,0
108284,2
108285,0
108286,1
108287,2
108288,0
108289,0
108290,3
108291,0
108292,0
108293,2
108294,1
108295,1
108296,1
108297,0
108298,0
108299,2
108300,1
108301,2
108302,1
108303,1
108304,1
108305,1
108306,0
108307,1
108308,0
108309,2
108310,2
108311,2
108312,0
108313,1
108314,2
108315,1
108316,1
108317,1
108318,1
108319,0
108320,2
108321,0
108322,0
108323,1
108324,0
108325,1
108326,0
108327,0
108328,3
108329,1
108330,2
108331,1
108332,3
108333,2
108334,1
108335,1
108336,0
108337,0
108338,1
108339,2
108340,0
108341,1
108342,1
108343,0
108344,0
108345,0
108346,2
108347,0
